,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
0,0.9656009500108029,0.43452000394240586,-0.0,0.43434462362548176,0.04025011145743241,2.7159880517383748,3.7105261058909846,0.9978,1.1650724085865622,0.20676185364888622,0.26896581891946514,5
1,0.9726873606997102,0.4985079895739508,-0.0,0.4542679152187762,0.04464752137835012,3.6628944476893968,4.439253033496428,0.9968,1.1229481505538415,0.21743071624607357,0.2689716540494478,5
2,0.9726873606997102,0.4571422001430004,0.03897172373036291,0.44728795723365783,0.043613579909770335,3.062286592025428,4.205194984666088,0.997,1.1314243933798578,0.21512207161392233,0.2689716540494478,5
3,1.0150985320838917,0.22454800868524433,0.4140363978841622,0.43434462362548176,0.040006118725091064,3.2061084902578094,4.319266730323579,0.998,1.1172054842814407,0.20882981017673147,0.2689716540494478,6
4,0.9656009500108029,0.43452000394240586,-0.0,0.43434462362548176,0.04025011145743241,2.7159880517383748,3.7105261058909846,0.9978,1.1650724085865622,0.20676185364888622,0.26896581891946514,5
5,0.9656009500108029,0.4186324073577027,-0.0,0.43019926764170424,0.040006118725091064,2.900673492306086,3.8830855611449984,0.9978,1.1650724085865622,0.20676185364888622,0.26896581891946514,5
6,0.9743655395865468,0.3934801625654081,0.05772046755662844,0.42040616958325727,0.03844591387828016,3.062286592025428,4.301037330898548,0.9964,1.136985741707798,0.19411536829380063,0.26896581891946514,5
7,0.9637294618115704,0.4145535280096816,-0.0,0.39206443562921595,0.03730745680807978,3.062286592025428,3.2078983668872554,0.9946,1.149245990777458,0.1955798736191384,0.2689742085899227,7
8,0.9726873606997102,0.384719126540079,0.019739019846655655,0.43807724193399206,0.039504732116456116,2.5001280096306737,3.050348088907762,0.9968,1.1451974291018054,0.207812397701655,0.2689673768153518,7
9,0.9674311327568368,0.3476046671563135,0.29261543546183416,0.48121313061920756,0.038984902099549607,3.2061084902578094,4.900743053739302,0.9978,1.1438394989554366,0.22487087731924124,0.26897972050507063,5
10,0.9515470040320017,0.384719126540079,0.07600622186600241,0.43019926764170424,0.04448272741425509,3.062286592025428,4.406249374054772,0.9959,1.1342138840265987,0.2045561036745488,0.26896248213489893,5
11,0.9674311327568368,0.3476046671563135,0.29261543546183416,0.48121313061920756,0.038984902099549607,3.2061084902578094,4.900743053739302,0.9978,1.1438394989554366,0.22487087731924124,0.26897972050507063,5
12,0.9238651966104748,0.39992405748046117,-0.0,0.42040616958325727,0.043053865211278235,3.1361645507630027,4.301037330898548,0.9943,1.1740430165752815,0.20220140650445606,0.2689729589556793,5
13,0.9726873606997102,0.39778796777842423,0.2443868183770459,0.42040616958325727,0.04692583676457722,2.5001280096306737,3.5430344586904012,0.9974,1.1314243933798578,0.24246545088741048,0.26896069475657325,5
14,0.9893915746236918,0.402048407824275,0.16114011675858012,0.4702213848226911,0.05164132074080469,4.581996858391378,5.2920474479961275,0.9986,1.1172054842814407,0.22860183864257944,0.26896248213489893,5
15,0.9893915746236918,0.402048407824275,0.16912593470604628,0.4710445074850404,0.05136886238471109,4.556809068510481,5.314961282178751,0.9986,1.118648155312283,0.23055702103124995,0.26896248213489893,5
16,0.9837371584371788,0.22454800868524433,0.4140363978841622,0.43019926764170424,0.043613579909770335,4.077134192399846,4.911536139373174,0.9969,1.136985741707798,0.22208038745074213,0.26897972050507063,7
17,0.9776180638042133,0.37575843806499115,0.2372139100211358,0.4255782405012061,0.05423363094984871,3.1361645507630027,4.24451409437962,0.9968,1.1099208825359996,0.23912713271518868,0.26896418872812383,5
18,0.9656009500108029,0.38912416460711674,0.07600622186600241,0.4744895866921944,0.04246345472540598,2.0857856340133663,3.5430344586904012,0.9974,1.1479006523742892,0.1996855415753975,0.26895882191149095,4
19,0.9743655395865468,0.24962783836096025,0.3856953440225444,0.43019926764170424,0.05415773073573205,3.2061084902578094,4.24451409437962,0.9969,1.0995179273939082,0.23511968098956404,0.26896248213489893,6
20,0.9893915746236918,0.18419676514585465,0.3680867060716557,0.43019926764170424,0.040489748795077184,3.8438809378272816,4.319266730323579,0.9968,1.149245990777458,0.20339811095422897,0.26896581891946514,6
21,0.9692213917406332,0.29041128837256786,0.2585140241176093,0.44728795723365783,0.041625407933540616,3.5624544900114246,4.502509615440852,0.9982,1.1663654528051606,0.21512207161392233,0.26897029088029495,5
22,0.9743655395865468,0.3121143346713731,0.18483397500671286,0.42040616958325727,0.04586640254348651,2.612624396744966,3.8001338436900793,0.9966,1.118648155312283,0.22980575866907674,0.2689673768153518,5
23,0.9837371584371788,0.34271655560454134,0.1026095061241519,0.44728795723365783,0.04205192221076364,2.5001280096306737,4.439253033496428,0.9968,1.118648155312283,0.20339811095422897,0.26896581891946514,5
24,0.9558004529159214,0.29594047447769495,0.12827670253256354,0.44982355843508476,0.042259526153196156,3.4539114238408084,3.8830855611449984,0.9968,1.1545860430487818,0.213461624376393,0.26897029088029495,6
25,0.9423865734887813,0.29041128837256786,0.14489612159452225,0.408025893920717,0.04118333726714272,2.7159880517383748,3.301667814216314,0.9955,1.142477325992688,0.20676185364888622,0.26896418872812383,5
26,0.9692213917406332,0.3013998044805322,0.20776191891076176,0.43019926764170424,0.04118333726714272,1.7043532077785066,2.560059191359774,0.9962,1.1342138840265987,0.2098153358361134,0.2689673768153518,5
27,0.9743655395865468,0.3121143346713731,0.18483397500671286,0.42040616958325727,0.04586640254348651,2.612624396744966,3.8001338436900793,0.9966,1.118648155312283,0.22980575866907674,0.2689673768153518,5
28,0.9598567121775675,0.43838840584312316,-0.0,0.43434462362548176,0.04118333726714272,2.9839855137995066,3.7412016725705612,0.9972,1.1598610611724625,0.2056768762394165,0.26896581891946514,5
29,0.9726873606997102,0.41249754453279835,-0.0,0.43807724193399206,0.041625407933540616,2.376646016578649,2.9311844679155485,0.9964,1.1479006523742892,0.2098153358361134,0.2689716540494478,6
30,0.9515470040320017,0.4246693813147652,0.06691995878562376,0.44982355843508476,0.043053865211278235,3.2061084902578094,4.660227268894689,0.9958,1.1438394989554366,0.2045561036745488,0.26897540576432466,5
31,0.9558004529159214,0.42864084521333334,-0.0,0.45214221412273187,0.04572324622230876,3.5092799074593084,3.8001338436900793,0.9966,1.1585483283281146,0.207812397701655,0.26898069210700254,6
32,0.9807392844328762,0.41659845140378676,0.11126636454266299,0.44728795723365783,0.04184057317490245,3.062286592025428,5.014216378002053,0.9966,1.118648155312283,0.21591501103835042,0.2689716540494478,5
33,0.9558004529159214,0.39564003708463025,0.11126636454266299,0.48695905822444807,0.039504732116456116,4.245360436230635,4.673537203416808,0.9993,1.1572315951999137,0.20220140650445606,0.26896581891946514,6
34,0.911529977214577,0.24962783836096025,0.21524179149738637,0.43019926764170424,0.04542928748748407,2.900673492306086,4.122185134916978,0.9957,1.1479006523742892,0.2056768762394165,0.26896248213489893,5
35,0.9726873606997102,0.41249754453279835,-0.0,0.4794385882688199,0.04246345472540598,1.909912933576293,3.050348088907762,0.9986,1.1505871769218223,0.2056768762394165,0.2689688662653178,6
36,0.9726873606997102,0.3934801625654081,0.12827670253256354,0.44982355843508476,0.04246345472540598,1.456339761829883,2.866366224786764,0.9975,1.1532571811009515,0.21077016525958972,0.26898252100322745,6
37,0.9776180638042133,0.28481084003019086,0.2372139100211358,0.4414499989165343,0.037599874336006256,2.900673492306086,3.578610504624687,0.9968,1.127206666552083,0.2208475913936975,0.26897029088029495,7
38,0.9267328770524453,0.5712137009923786,0.08498167963395978,0.41459217680144345,0.051462699799067896,2.2396869496031355,3.105408751267544,0.994,1.1637754678309198,0.19699510335949416,0.2689716540494478,4
39,0.9637294618115704,0.3225654010274852,0.29261543546183416,0.480673440891231,0.039757687276531305,2.8116352588723577,4.725274078347999,0.9978,1.141110887135004,0.22636661108449763,0.26897972050507063,5
40,0.9637294618115704,0.3225654010274852,0.29261543546183416,0.480673440891231,0.039757687276531305,2.8116352588723577,4.725274078347999,0.9978,1.141110887135004,0.22636661108449763,0.26897972050507063,5
41,0.9880185495615557,0.39778796777842423,0.2514864215892626,0.4580208154401599,0.042860557877254714,3.2061084902578094,4.032559963533548,0.9976,1.1314243933798578,0.20096442860096184,0.26896418872812383,4
42,0.9674311327568368,0.34271655560454134,0.1770233194271729,0.4542679152187762,0.05412513126297105,2.376646016578649,2.7974663144670164,0.9968,1.1243722302741135,0.22941504901811607,0.26897972050507063,6
43,0.9776180638042133,0.4186324073577027,0.19255955895506,0.4445075805197661,0.03844591387828016,2.5001280096306737,3.301667814216314,0.9968,1.136985741707798,0.23774139539921205,0.2689776531603485,5
44,0.9536992852332485,0.422667782270536,0.019739019846655655,0.43019926764170424,0.03221461660470605,1.909912933576293,2.560059191359774,0.9962,1.1611698147944494,0.20220140650445606,0.2689673768153518,5
45,0.889947867476399,0.3572089540494684,0.13663428748832393,0.4414499989165343,0.03371252321625672,2.376646016578649,4.406249374054772,0.9934,1.2128014168496613,0.20676185364888622,0.2689960175634573,4
46,0.9709730470733062,0.5159343912363848,0.33766207910218154,0.4445075805197661,0.04692583676457722,3.5092799074593084,5.02399610311491,0.997,1.1300229746438857,0.2208475913936975,0.26896248213489893,5
47,0.9866190062675552,0.23094766827318058,0.3914621683496019,0.42040616958325727,0.04680135075557639,2.8116352588723577,3.8001338436900793,0.9969,1.1300229746438857,0.20882981017673147,0.2689673768153518,5
48,0.9447636567182313,0.29594047447769495,0.20020168385050355,0.42040616958325727,0.037599874336006256,1.909912933576293,2.645072948180122,0.9958,1.142477325992688,0.20676185364888622,0.26896248213489893,5
49,0.9238651966104748,0.24348574709022452,0.2992366555082217,0.408025893920717,0.039757687276531305,2.8116352588723577,4.833754106604543,0.9954,1.1397401591246235,0.20882981017673147,0.26896248213489893,5
50,0.9880185495615557,0.4186324073577027,0.22264278855641123,0.4255782405012061,0.039757687276531305,1.7043532077785066,3.301667814216314,0.9971,1.115758099451592,0.2214729002355435,0.26896248213489893,5
51,0.9493416775661566,0.3572089540494684,0.03897172373036291,0.4445075805197661,0.03844591387828016,2.376646016578649,2.866366224786764,0.9956,1.1505871769218223,0.213461624376393,0.26896581891946514,6
52,0.9493416775661566,0.3476046671563135,0.03897172373036291,0.4414499989165343,0.03816900413912109,2.0857856340133663,2.7974663144670164,0.9955,1.149245990777458,0.21430458167255836,0.26896581891946514,6
53,0.9851921511910726,0.28481084003019086,0.29261543546183416,0.4612182358968675,0.04140635395675308,3.885609694932709,5.071682319861038,0.997,1.1229481505538415,0.20676185364888622,0.26896581891946514,5
54,0.9692213917406332,0.3524351148338615,0.13663428748832393,0.4580208154401599,0.046414610302528476,4.00368545789735,4.532862361601575,0.9955,1.118648155312283,0.213461624376393,0.2689765531244149,6
55,0.9709730470733062,0.402048407824275,0.03897172373036291,0.4702213848226911,0.04205192221076364,3.6628944476893968,4.008990278422221,0.9978,1.142477325992688,0.20339811095422897,0.2689673768153518,5
56,1.0051386762541588,0.30679064705585096,0.41956035530010355,0.46634003905462657,0.03871784856229687,1.7043532077785066,2.4678279935724623,0.9971,1.0995179273939082,0.213461624376393,0.2689688662653178,5
57,0.9674311327568368,0.4062622910763109,0.11126636454266299,0.477949260925589,0.04654577834503584,4.531166976491961,4.984366648159332,0.9983,1.1314243933798578,0.22324429495405088,0.26896581891946514,5
58,0.9726873606997102,0.38912416460711674,0.16114011675858012,0.44728795723365783,0.04025011145743241,3.2061084902578094,4.205194984666088,0.9975,1.1545860430487818,0.2098153358361134,0.2689742085899227,5
59,0.9637294618115704,0.29041128837256786,0.2585140241176093,0.44982355843508476,0.039757687276531305,2.5001280096306737,4.032559963533548,0.9962,1.1519242330162858,0.2045561036745488,0.26896581891946514,6
60,0.9880185495615557,0.29594047447769495,0.31872215722148917,0.4445075805197661,0.04095628240957357,3.3357779968515944,4.164454667768063,0.998,1.15591084056724,0.21430458167255836,0.26896248213489893,5
61,0.9709730470733062,0.4306108841499965,0.37400841316066613,0.43019926764170424,0.047048175777604985,3.3961523694624005,5.004352551818442,0.9968,1.1243722302741135,0.21954096100981355,0.26896418872812383,5
62,0.9674311327568368,0.3572089540494684,0.14489612159452225,0.43434462362548176,0.042259526153196156,2.8116352588723577,3.7412016725705612,0.9968,1.1479006523742892,0.2125922427228005,0.2689673768153518,7
63,0.9578523451917507,0.4478855561496201,0.048405248861387105,0.43807724193399206,0.04140635395675308,2.900673492306086,4.205194984666088,0.9966,1.149245990777458,0.207812397701655,0.2689716540494478,5
64,0.9618152212303698,0.4441160992547366,0.048405248861387105,0.4758754871256642,0.04246345472540598,1.7043532077785066,2.560059191359774,0.9962,1.1519242330162858,0.1822965114298066,0.26898338190310106,5
65,0.9618152212303698,0.4441160992547366,0.048405248861387105,0.4758754871256642,0.04246345472540598,1.7043532077785066,2.560059191359774,0.9962,1.1519242330162858,0.1822965114298066,0.26898338190310106,5
66,0.9674311327568368,0.3572089540494684,0.1026095061241519,0.41459217680144345,0.04095628240957357,2.7159880517383748,3.856112818298588,0.9968,1.1532571811009515,0.20882981017673147,0.2689688662653178,5
67,0.9493416775661566,0.4364592531283153,0.06691995878562376,0.42040616958325727,0.04025011145743241,2.0857856340133663,2.866366224786764,0.9962,1.15591084056724,0.20882981017673147,0.2689816249882096,5
68,0.9946333173424067,0.24962783836096025,0.41956035530010355,0.43807724193399206,0.039757687276531305,3.7563942650471387,4.406249374054772,0.9969,1.1342138840265987,0.22434387770846378,0.2689816249882096,5
69,0.9760087387022242,0.4364592531283153,0.048405248861387105,0.43434462362548176,0.039757687276531305,2.376646016578649,3.105408751267544,0.9962,1.142477325992688,0.23127011742053954,0.26897972050507063,6
70,0.9709730470733062,0.4062622910763109,0.07600622186600241,0.43434462362548176,0.04025011145743241,3.062286592025428,3.4682699561972936,0.9967,1.1397401591246235,0.2045561036745488,0.2689673768153518,6
